__row_id__,title_clean_sim,cosine_similarity,token_overlap,bert_similarity,title_length,sensational_word_count,punctuation_count,punctuation_ratio,is_clickbait_auto,is_clickbait_bert
796,cerita panglima tni jarang pakai strobo-lampu merah wajib berhenti,0.3598410555259009,0.9,0.3884586989879608,10,7,0,0.0,0,1
797,agak lain! di malaysia harga bbm ron 95 turun jadi rp /liter,0.7390845630559213,0.8888888888888888,0.567581057548523,12,6,1,0.016666666666666666,0,0
798,"gus ipul kunjungi srma 13 bekasi, tinjau perkembangan siswa",0.3912664468536943,0.8888888888888888,0.4251588582992553,9,2,0,0.0,0,1
799,alibi palsu radiet habisi nyawa mahasiswi,0.2772480577438017,0.5,0.3380310535430908,6,3,0,0.0,1,1
800,"rumah di cilincing jakut terbakar, api masih berkobar",0.5566968007582512,0.6666666666666666,0.6348398923873901,8,4,0,0.0,0,0
801,kabar terbaru soal istri terbakar gegara suami bakar rumah,0.2655547641932185,0.25,0.4047612249851227,9,7,0,0.0,1,1
802,"mendagri izinkan kepala daerah kunker ke luar negeri, ini syaratnya",0.4592590124896801,0.875,0.4273315072059631,10,5,0,0.0,0,1
803,"gojek sesalkan oknum tni pukul ojol di pontianak, dukung proses hukum",0.3505736069824898,0.8,0.4751685559749603,11,8,0,0.0,0,0
804,"guru ikut serta pelatihan ai, sumsel pecahkan rekor dunia guinness",0.5070819259826412,0.8888888888888888,0.5402371883392334,10,5,0,0.0,0,0
805,"pria pacitan ngamuk-ngamuk di rumah mantan istri, eks mertua tewas dibacok",0.3972663594905959,0.7,0.5555853843688965,12,9,0,0.0,0,0
806,4 alasan kenapa mobil pakai sirine rotator ditolak masyarakat,0.382622333372291,0.625,0.3815566301345825,9,3,0,0.0,0,1
807,"buka munas imi ke-x, bamsoet dorong prestasi balap indonesia mendunia",0.5873796402211887,0.7777777777777778,0.5512378215789795,11,6,0,0.0,0,0
808,"munas x imi, bamsoet jadi ketua dewan pembina & moreno ketum 2025-2030",0.5037281087959289,0.9090909090909092,0.501173734664917,12,4,0,0.0,0,0
809,"spbu swasta beli bbm dari pertamina, bahlil: harga tidak ada kenaikan",0.5788141832490717,0.875,0.5919990539550781,11,4,1,0.014492753623188406,0,0
810,"dibekukan polri, simak lagi aturan pemakaian sirine dan rotator",0.1864172203205426,0.4285714285714285,0.3519568145275116,9,2,0,0.0,1,1
811,"respons istana soal sirine-rotator, jangan dipakai semena-mena",0.2723908850127866,0.4444444444444444,0.4015814661979675,9,4,0,0.0,1,1
812,"lamborghini raffi ahmad ada versi mainannya, ini wujudnya",0.2121586083410844,0.8333333333333334,0.4309193193912506,8,3,0,0.0,0,1
813,"kakorlantas bekukan sementara sirine dan strobo, kecuali...",0.3431443558414693,0.75,0.4540367722511291,7,0,0,0.0,0,0
814,karang taruna daerah siap gelar aksi bakti sosial,0.6692720203189293,0.75,0.3921422362327575,8,6,0,0.0,0,1
815,menag tinjau dan salurkan bantuan untuk korban banjir di bali,0.3553016755154459,0.8571428571428571,0.3981711864471435,10,2,0,0.0,0,1
816,"dengar aspirasi warga, polres tangerang bakal tertibkan pelat bodong",0.2374655894319472,0.5555555555555556,0.4178808033466339,9,7,0,0.0,1,1
817,jawaban tni usai prajurit jaga dpr tuai kritikan,0.3542463195568874,0.75,0.4037061333656311,8,6,0,0.0,0,1
818,"beri rasa aman warga, polda metro patroli skala besar jaga jakarta",0.6952623935599082,0.9090909090909092,0.5930670499801636,11,9,0,0.0,0,0
819,"deklarasi dpw ppp banten dinilai tak mewakili, setengah dpc dukung mardiono",0.7118881461709494,0.7272727272727273,0.6003013253211975,11,3,0,0.0,0,0
820,dalih cemburu buta di balik suami bakar rumah hingga lukai istri,0.313522533474848,0.7,0.3588602542877197,11,9,0,0.0,1,1
821,"ratusan siswa keracunan menu mbg di banggai sulteng, bgn investigasi",0.2443749978302887,0.8888888888888888,0.4156723916530609,10,2,0,0.0,0,1
822,"polisi bongkar home industry narkoba di tangsel, 21 kg sinte disita",0.1439539423733238,0.7,0.4012294113636017,11,5,0,0.0,1,1
823,"polres jakbar dan tni berbagi baksos, ajak warga jaga jakarta",0.1768423917608665,0.4444444444444444,0.5445525646209717,10,6,0,0.0,1,0
824,"gempa terasa di bogor, pusatnya di sukabumi",0.6099843852878605,0.8,0.6705701351165771,7,2,0,0.0,0,0
825,pejabat bisa tiru prabowo saat dikawal: ikut macet-lampu merah berhenti,0.2809315955496387,0.8888888888888888,0.4270054996013641,11,6,1,0.014084507042253521,0,1
826,tot... tot... wuk... wuk mengganggu! korlantas: saya akan evaluasi,0.0584041873092367,0.4,0.4651889503002167,9,0,2,0.030303030303030304,1,0
827,"spbu swasta diklaim mau beli bbm pertamina, asal jangan dicampur-campur",0.4579998676785384,0.8181818181818182,0.5430805683135986,11,7,0,0.0,0,0
828,"stok bbm langka, bahlil minta spbu swasta tak phk karyawan",0.5476350939647685,0.9,0.4238913655281067,10,7,0,0.0,0,1
829,"demi saingi shell cs, bahlil minta pertamina tingkatkan mutu-kualitas",0.436217614583512,0.7777777777777778,0.4513300657272339,10,3,0,0.0,0,1
830,"maaf manusia sok penting, strobo-rotator dibekukan korlantas!",0.3050862809044219,0.75,0.4559288322925567,8,3,1,0.01639344262295082,0,0
831,"jangan cuma imbauan, strobo ilegal harusnya dilarang keras!",0.2451419476827222,0.625,0.4929196834564209,8,4,1,0.01694915254237288,1,0
832,"muncul imbauan pasang stiker 'tolak tot tot wuk wuk', begini wujudnya",0.2325876610970812,0.5555555555555556,0.537029504776001,11,4,2,0.028985507246376812,1,0
833,kpk tegaskan penyidikan korupsi kuota haji tak sasar ormas tertentu,0.5692691579251193,0.6,0.5150794386863708,10,5,0,0.0,0,0
834,kemnaker puji upaya pemprov jabar lindungi jamsostek bagi pekerja rentan,0.3595372342230071,0.4444444444444444,0.4823374450206756,10,4,0,0.0,1,0
835,"apel semarang damai, walkot agustina tekankan sinergi keamanan",0.4753461916419944,0.5,0.5348442196846008,8,3,0,0.0,0,0
836,"2 pelajar hilang tenggelam di sungai cisadane bogor, tim sar bergerak",0.4417985379842353,0.8,0.5891277194023132,11,5,0,0.0,0,0
837,komisi ii dpr ungkap masih cari formula terbaik untuk sistem pemilu,0.4097088362306014,0.7777777777777778,0.3871484398841858,11,6,0,0.0,0,1
838,"eks kades di ntt tilap dana desa rp 650 juta, duitnya dipakai judol",0.3406986405025077,0.8333333333333334,0.4888306558132171,13,7,0,0.0,0,0
839,"jumat peduli bareng ojol, polres jakut beri bantuan sembako hingga kesehatan",0.2955317750981118,0.8181818181818182,0.5147495269775391,11,7,0,0.0,0,0
840,3 penjelasan bgn tepis dugaan ribuan dapur mbg fiktif,0.4990449069340516,0.7777777777777778,0.4179641306400299,9,0,0,0.0,0,1
841,"bakal pidato di sidang umum pbb, prabowo terbang ke as malam ini",0.4388541530164426,0.7777777777777778,0.4597309231758117,12,9,0,0.0,0,0
842,ahy tekankan pentingnya keseimbangan kesejahteraan rakyat-sustainability,0.421503950647057,0.7142857142857143,0.4798331260681152,7,2,0,0.0,0,0
843,"selain ke as, prabowo akan kunjungi jepang-kanada-belanda",0.3924844742327197,0.8333333333333334,0.4478031992912292,9,5,0,0.0,0,1
844,pemerintah perbaiki infrastruktur di nagekeo ntt imbas banjir bandang,0.3015646461427346,0.75,0.5121992230415344,9,3,0,0.0,0,0
845,"kelas seks privat warga as di bali diikuti wna, peserta bayar ratusan juta",0.3513389732812467,0.6666666666666666,0.4478260278701782,13,6,0,0.0,1,1
846,toyota alphard-denza d9 kedatangan rival baru awal 2026,0.1122328109223189,0.7777777777777778,0.4990275204181671,9,3,0,0.0,0,0
847,bayar pajak kendaraan kini bisa pakai kartu kredit,0.5837847041720561,0.7142857142857143,0.479877769947052,8,6,0,0.0,0,0
848,"pameran otomotif di ri tambah lagi, kini ada automechanika!",0.4126974252776273,0.6666666666666666,0.4648423790931701,9,3,1,0.01694915254237288,0,0
849,"kecelakaan beruntun 6 kendaraan di tol arah pluit, dipicu truk rem blong",0.5687125869296921,0.8181818181818182,0.634263813495636,12,3,0,0.0,0,0
850,4 fakta rumah di cakung dilalap api akibat cekcok keluarga,0.2802517502514513,0.5555555555555556,0.4888010621070862,10,6,0,0.0,1,0
851,"terima audiensi ylkhi, menbud tekankan film sebagai media edukasi sejarah",0.3871698649163217,0.5555555555555556,0.5349543690681458,10,4,0,0.0,0,0
852,bamsoet sebut daya beli masyarakat fondasi pertumbuhan umkm,0.4509339017410335,0.875,0.4066654443740845,8,6,0,0.0,0,1
853,"bantah pencopotan, walkot prabumulih bilang hanya minta kepala smp ditegur",0.3483591574024295,0.5555555555555556,0.4942432940006256,10,5,0,0.0,1,0
854,kompolnas pastikan prosedur pencarian bima permana-eko oleh polda metro sesuai,0.5582022290880779,0.9,0.4594793319702148,11,5,0,0.0,0,0
855,pemerintah mulai uji coba digitalisasi bansos di banyuwangi,0.4088064549469994,0.8571428571428571,0.4184021949768066,8,3,0,0.0,0,1
856,polda metro jamin tak persulit jenguk delpedro dkk,0.3169482551721885,0.625,0.3644239008426666,8,5,0,0.0,1,1
857,"kronologi kecelakaan beruntun 6 kendaraan di tol kemayoran, 5 orang terluka",0.2863079032599238,0.7,0.4661590754985809,11,3,0,0.0,1,0
858,"prabowo panggil menkeu hingga kapolri ke hambalang, bahas pertanian-energi",0.343058313633909,0.8888888888888888,0.5068470239639282,10,6,0,0.0,0,0
859,polda metro pertimbangkan penangguhan penahanan delpedro dkk,0.4853653699297601,0.8571428571428571,0.4451282024383545,7,2,0,0.0,0,1
860,bpjph & kemenag perkuat pelaksanaan tugas & fungsi jaminan produk halal,0.5699702482568844,0.8888888888888888,0.5238795280456543,9,4,0,0.0,0,0
861,"gandeng swasta, kemensos percepat pengentasan kemiskinan ekstrem",0.2886899370908269,0.5714285714285714,0.4880034327507019,7,3,0,0.0,1,0
862,polres soetta beri bantuan balita penderita tbc dan stunting di tangerang,0.3339284583888962,0.7777777777777778,0.4777894020080566,11,5,0,0.0,0,0
863,kpk: duit korupsi kredit fiktif bank jepara artha buat umrah 3 tersangka,0.585508936248704,0.8333333333333334,0.5026238560676575,12,7,1,0.013888888888888888,0,0
864,kementerian ham enggan terburu-buru simpulkan ada penghilangan paksa,0.4531614450846299,0.7142857142857143,0.4709560871124267,9,4,0,0.0,0,0
865,"sambut dukungan pengurus dpw-dpc, mardiono siap maju caketum ppp",0.5205475810937955,0.9,0.441098004579544,10,3,0,0.0,0,1
866,"diperiksa 11 jam, dirjen haji kemenag ngaku dicecar soal regulasi proses haji",0.4180095467429647,0.6666666666666666,0.4686688780784607,12,7,0,0.0,0,0
867,kenapa spbu shell kosong terus?,0.727286393967693,0.75,0.4092029333114624,5,2,1,0.03225806451612903,0,1
868,pertamina belum jual bbm ke spbu swasta yang stoknya kosong,0.5894613004362954,0.8571428571428571,0.4827465415000915,10,4,0,0.0,0,0
869,pramono klaim uji coba rekayasa lalin tb simatupang bisa kurangi kemacetan,0.4175888016866293,0.8,0.4440789520740509,11,4,0,0.0,0,1
870,"rakyat timor leste marah, rencana beli mobil dpr sudah berkali-kali diprotes",0.5077743241852629,0.8,0.5790992975234985,12,9,0,0.0,0,0
871,istri hakim agam terdakwa kasus migor akui rutin terima dolar us-singapura,0.344244384194899,0.9166666666666666,0.3832937479019165,12,8,0,0.0,0,1
872,remaja gelap mata bunuh mahasiswi di ciracas gara-gara cemburu buta,0.1054577930595108,0.7777777777777778,0.390709638595581,11,9,0,0.0,0,1
873,13 siswa di lamongan keracunan usai santap mbg,0.5061488303019803,0.8571428571428571,0.4268547296524048,8,4,0,0.0,0,1
874,"serang rawan banjir, kapolres minta polsek bangun posko siaga bencana",0.4859049585635775,0.8,0.5451027154922485,10,7,0,0.0,0,0
875,"banjir genang permukiman warga pancoran, polisi salurkan makanan",0.5048696883427248,0.875,0.529129147529602,8,3,0,0.0,0,0
876,"afriansyah noor jadi wamenaker, demokrat harap bisa kontribusi nyata",0.6234851518991087,0.875,0.5066998600959778,9,5,0,0.0,0,0
877,menteri p2mi siapkan langkah strategis urai penumpukan roster cpmi korsel,0.5382335379105807,0.9,0.4108816087245941,10,2,0,0.0,0,1
878,"ingatkan mafia pupuk subsidi, rajiv anggota komisi iv: izinnya bakal dicabut!",0.5230322332063668,0.8181818181818182,0.5752354264259338,11,5,2,0.025974025974025976,0,0
879,pengacara tak yakin kacab bank diculik karena dipilih acak dari kartu nama,0.4523098948061764,0.9,0.4837099015712738,12,5,0,0.0,0,0
880,"diterima fraksi golkar dpr, mahasiswa tagih ruu perampasan aset",0.70703576878577,0.8888888888888888,0.5263901352882385,9,7,0,0.0,0,0
881,polres pelabuhan tanjung priok tangkap 6 pengoplos gas 3 kg ke tabung portabel,0.6552632149643322,0.9166666666666666,0.5277757048606873,13,6,0,0.0,0,0
882,kpk tegur ustaz khalid beberkan pengembalian uang: itu materi penyidikan,0.4658490516319922,0.7777777777777778,0.5042736530303955,10,4,1,0.013888888888888888,0,0
883,"kebakaran rumah di johar baru jakpus, 20 mobil damkar dikerahkan",0.5223988325567323,0.8888888888888888,0.5681770443916321,10,3,0,0.0,0,0
884,golkar singgung danantara soal nasib kementerian bumn usai ditinggal erick,0.5307014063915607,0.6,0.4506479203701019,10,6,0,0.0,0,1
885,stok bbm shell super kosong: di depok-bekasi cuma ada di 1 spbu,0.6203589109925118,0.8,0.5025090575218201,13,5,1,0.015873015873015872,0,0
886,"ngeri, ini hasil investigasi kecelakaan bus maut di bromo",0.2738377451701542,0.4285714285714285,0.4536752998828888,9,4,0,0.0,1,0
887,"seandainya ada aplikasi milik negara, masih adakah demo driver ojol?",0.2682302169180265,0.625,0.4739574790000915,10,6,1,0.014705882352941176,1,0
888,perlawanan terakhir kacab bank saat dianiaya di mobil berujung tewas dibuang,0.2628678951266551,0.8888888888888888,0.4614247381687164,11,3,0,0.0,0,0
889,"viral warga di parung panjang hadang truk tambang melintas, ini kata dishub",0.347003820927754,0.8,0.525935709476471,12,6,0,0.0,0,0
890,mengemuka sosok dukun pengganda duit di balik dolar palsu di kalibata,0.3467330410075143,0.6666666666666666,0.4159893989562988,11,7,0,0.0,1,1
891,"hadiri maulid nabi, fadli zon tekankan nilai budaya di balik tradisi ini",0.473647816826019,0.6,0.4523839652538299,12,5,0,0.0,0,0
892,kejati banten tangkap buron penipuan ke perusahaan milik eks bupati lebak,0.4214260748250555,0.9,0.4742859601974487,11,6,0,0.0,0,0
893,"viral pria pukul-pukul mobil gegara parkir di jl surken bogor, polisi selidiki",0.3614889541629482,0.6363636363636364,0.6291718482971191,13,9,0,0.0,1,0
894,"dirut bumd di serang jadi tersangka kasus korupsi, rugikan negara rp 2,3 m",0.2575811727037684,0.75,0.5032422542572021,14,7,0,0.0,0,0
895,korban tewas kecelakaan bus rombongan nakes di jalur bromo jadi 9 orang,0.1683404059985243,0.7272727272727273,0.4508996903896332,12,6,0,0.0,0,1
896,baleg dpr bicara kehati-hatian dalam pembahasan ruu perampasan aset,0.4702432230469498,0.75,0.424167662858963,10,4,0,0.0,0,1
897,1 orang tewas dalam insiden mobil ugal-ugalan tabrak 3 motor di bogor,0.2552062107638382,0.4545454545454545,0.476769745349884,13,6,0,0.0,1,0
898,"melihat republic kazakhstan grand mosque, masjid terbesar di asia tengah",0.4014729704201827,0.8888888888888888,0.5784739255905151,10,3,0,0.0,0,0
899,mobil ugal-ugalan seruduk 3 motor berakhir diamuk massa di bogor,0.3001996897521269,0.8,0.4895252287387848,11,4,0,0.0,0,0
900,"kpu batalkan aturan ijazah capres dokumen rahasia, legislator: jadi pelajaran",0.4221176856975876,0.9,0.5091480612754822,10,3,1,0.012987012987012988,0,0
901,"diterjang puting beliung, masjid dan 14 rumah di serang rusak",0.704291281941017,1.0,0.5492106080055237,10,4,0,0.0,0,0
902,koalisi sipil kritik menhan soal tni jaga gedung dpr: tak sejalan tuntutan 17+8,0.5684858815995676,0.7857142857142857,0.5080171227455139,14,9,1,0.012658227848101266,0,0
903,"bbm spbu swasta kosong, begini kata bahlil soal kuota impor",0.5896501119148959,0.7,0.559242308139801,10,7,0,0.0,0,0
904,"bbm shell cs kosong, bahlil minta spbu swasta kolaborasi dengan pertamina",0.5395846770522804,0.7,0.4544154405593872,11,6,0,0.0,0,0
905,"ojol 'kepung' istana-gedung dpr besok, ini 7 tuntutannya",0.1969029233161212,0.75,0.4749730825424194,9,5,2,0.03571428571428571,0,0
906,viral pekerja shell kena phk imbas bbm kosong,0.4439996149143255,0.875,0.3801119029521942,8,6,0,0.0,0,1
907,"toyota disebut siapkan baby land cruiser, bakal lawan suzuki jimny?",0.5988494699997916,0.8,0.6217013001441956,10,6,1,0.014925373134328358,0,0
908,kata bahlil soal kabar shell phk pekerja imbas bbm langka,0.3909466042382101,0.8,0.4437112212181091,10,7,0,0.0,0,1
909,momen kocak eliano reijnders naik motor bonceng tiga di bandung,0.4155448448570145,0.7777777777777778,0.5217875838279724,10,6,0,0.0,0,0
910,penjelasan shell terkait kabar phk karyawan,0.3660824164225242,0.6666666666666666,0.3743177056312561,6,3,0,0.0,1,1
911,"periksa eks stafsus menaker ida fauziyah, kpk usut aliran uang hasil peras tka",0.2772493794839719,0.7692307692307693,0.4820344150066376,13,5,0,0.0,0,0
912,polda metro bentuk timsus pencarian orang hilang saat demo ricuh jakarta,0.3756615652940108,0.7,0.4750816822052002,11,8,0,0.0,1,0
913,alasan kpk belum tahan satori-heri gunawan di kasus korupsi csr bi-ojk,0.4419973959758693,0.9090909090909092,0.469260036945343,13,6,0,0.0,0,0
914,"kemen imipas dan bappenas teken mou hilirisasi kelapa, dukung ketahanan pangan",0.5289505728751687,0.8,0.534432053565979,11,5,0,0.0,0,0
915,74 wni sudah kembali ke ri imbas demo berdarah di nepal,0.4655510966823276,0.5714285714285714,0.4634946882724762,11,4,0,0.0,0,0
916,calon hakim agung suradi sebut hukuman mati perlu untuk shock therapy,0.43554373655421,0.9,0.4352602660655975,11,6,0,0.0,0,1
917,"anak 14 tahun jadi tersangka kericuhan jakarta, diversi hukum diterapkan",0.346779395209295,0.9,0.44646817445755,10,5,0,0.0,0,1
918,bahlil pesan ke anggota dpr f-golkar: temui kalau rakyat sampaikan aspirasi,0.5594332229785215,0.8,0.4647344350814819,12,7,1,0.013333333333333334,0,0
919,"kafe hingga halte dibakar saat ricuh jakarta, barbuk molotov-dispenser dijarah",0.4145682003750701,0.8,0.4590983092784881,11,4,0,0.0,0,0
920,"dpr selesai uji kepatutan 16 calon hakim di ma, lanjut rapat pleno besok",0.5401690035709988,0.9166666666666666,0.5243624448776245,13,9,0,0.0,0,0
921,calon hakim agung lailatul dicecar soal solusi turunkan angka perceraian,0.5880789468800881,0.5,0.3869078755378723,10,6,0,0.0,0,1
922,"2 pria nekat curi ac di mal jakbar, dijual rp 500 ribu",0.319926146786693,0.8181818181818182,0.4074466228485107,12,6,0,0.0,0,1
923,waketum fpti harap m fitra ali cetak atlet maluku utara ke olimpiade,0.5773579876654733,0.8,0.4712370336055755,12,5,0,0.0,0,0
924,"sore ini ada lajur tol gratis di fatmawati, simak rekayasa lalin di tb simatupang",0.367676108013263,0.7,0.5125029683113098,14,5,0,0.0,1,0
925,"makin jarang, ini daftar spbu shell di jabodetabek yang masih jual bbm super",0.6359304124326541,0.8888888888888888,0.5063695311546326,13,6,0,0.0,0,0
926,pramono-rano karno nonton bareng persija vs bali united di jis,0.5319164963900045,0.6,0.5548355579376221,11,5,0,0.0,0,0
927,pemerintah diminta punya visi atasi isu kepemudaan & majukan olahraga,0.3648617155019702,0.7777777777777778,0.4672601819038391,9,4,0,0.0,0,0
928,"situasi keamanan kembali normal, pp persis apresiasi kinerja polri",0.6553350150603702,0.875,0.4726707935333252,9,2,0,0.0,0,0
929,"muhammadiyah ingatkan pemerintah jaga soliditas institusi, tak asal bongkar struktur",0.411196946061522,0.8,0.5149989128112793,10,4,0,0.0,0,0
930,"5 pelaku sindikat curanmor bersenpi di jakarta ditangkap, beraksi 38 kali",0.2380141018760782,0.6,0.5386661887168884,11,2,0,0.0,1,0
931,5 fakta bocah disiksa 'ayah juna' yang ternyata pasangan sejenis ibunya,0.4793908486565776,0.9,0.4597883522510528,11,3,2,0.028169014084507043,0,0
932,"panen perdana, walkot semarang apresiasi budidaya maggot di jabungan",0.5136499250390547,0.75,0.5349690318107605,9,2,0,0.0,0,0
933,lapas garut bentuk tim intelijen untuk awasi petugas hingga warga binaan,0.3658666595255072,0.9,0.4439688920974731,11,6,0,0.0,0,1
934,"gempa m 3,9 terjadi di pangandaran",0.6267193023254664,0.8,0.598759114742279,7,1,0,0.0,0,0
935,kemensos suplai kebutuhan korban banjir bandang nagekeo ntt,0.2456537944349157,0.75,0.5258758664131165,8,3,0,0.0,0,0
936,pria di bogor ditangkap usai bawa kabur abg wanita kenalan dari medsos,0.2733897820243251,0.7,0.4136043190956116,12,8,0,0.0,1,1
937,seloroh pram soal persija imbang lagi: mungkin saya nggak nonton biar menang,0.3307311478633459,0.4444444444444444,0.5378057956695557,12,7,1,0.013157894736842105,1,0
938,5 hal soal musim hujan datang lebih awal di indonesia,0.5165404314204729,0.625,0.4139097034931183,10,7,0,0.0,0,1
939,"gempa m 5,2 guncang mukomuko bengkulu, tak berpotensi tsunami",0.3619305781836771,0.6666666666666666,0.590307891368866,10,4,0,0.0,1,0
940,anggota tni tewas dibacok di kafe wonosobo,0.3835180724742908,0.8333333333333334,0.3955164849758148,7,3,0,0.0,0,1
941,23 provinsi gelar pemutihan pajak kendaraan september 2025,0.5261681762713003,0.875,0.5138168931007385,8,3,0,0.0,0,0
942,"mulai besok ada lajur tol gratis dari fatmawati, ini skemanya",0.5561125613172855,0.8571428571428571,0.5352489948272705,10,4,0,0.0,0,0
943,walkot agustina siap jadi brand ambassador produk lokal kota semarang,0.436526292962411,0.8,0.4665611684322357,10,6,0,0.0,0,0
944,bocil di bogor temukan bayi dibungkus kain di perkebunan megamendung,0.4713869967317988,0.875,0.3904300630092621,10,2,0,0.0,0,1
945,'ayah juna' penyiksa bocah di jaksel ternyata pasangan sejenis ibu korban,0.3257438701380394,0.6,0.511704683303833,11,4,2,0.0273972602739726,1,0
946,"maling motor di bogor gagal beraksi usai kepergok warga, pelaku ditangkap",0.2708181029446681,0.8,0.5216645002365112,11,6,0,0.0,0,0
947,akhir damai uya kuya-sherina munaf perkara kucing usai penjarahan,0.6978347834065644,0.7,0.4319632947444916,10,6,0,0.0,0,1
948,suara pegiat medsos hingga legislator soal 1 orang 1 akun per medsos,0.1768721488337838,0.5454545454545454,0.5196856260299683,12,8,0,0.0,1,0
949,kompolnas: polri lahir dari rahim reformasi untuk jadikan negara lebih demokratis,0.1730644149017103,0.8888888888888888,0.4370688498020172,11,5,1,0.012345679012345678,0,1
950,"dosen dan praktisi dirikan adihgi, harap bisa jadi pusat kajian hukum",0.5017932672824862,0.8888888888888888,0.5343529582023621,11,5,0,0.0,0,0
951,"mobil tabrak motor dan warung di puncak bogor, 2 orang terluka",0.5826732980478637,0.7777777777777778,0.570895791053772,11,7,0,0.0,0,0
952,tni ungkap isi komunikasi dengan ferry irwandi,0.5024410830780396,0.6666666666666666,0.438888281583786,7,4,0,0.0,0,1
953,"pramono tutup acara jambore muslim dunia, harap bawa pesan damai untuk gaza",0.2727177256153649,0.9090909090909092,0.495354950428009,12,8,0,0.0,0,0
954,"pemutihan pajak kendaraan berakhir bulan ini, jangan bandel nggak ikutan!",0.4838306982749284,0.875,0.6029883623123169,10,3,1,0.0136986301369863,0,0
955,"lokasi sim keliling hari ini, cuma buka sampai jam 12.00!",0.4399085808056121,0.7777777777777778,0.4556353688240051,11,7,1,0.017543859649122806,0,0
956,goto-para tokoh lintas agama gelar doa bersama untuk persatuan indonesia,0.5276649224602719,0.8888888888888888,0.4367567002773285,11,6,0,0.0,0,1
957,tak habis-habis soal tom lembong diungkit hotman paris,0.5112379213788315,0.75,0.4201028048992157,9,6,0,0.0,0,1
958,goto kembali salurkan bantuan ke keluarga affan kurniawan,0.6932618956541128,1.0,0.3579737246036529,8,1,0,0.0,0,1
959,kasus viral pemobil pukul pengemudi ojol di bogor berakhir damai,0.5132638507411174,0.8888888888888888,0.4452913403511047,10,6,0,0.0,0,1
960,"pasar murah di bandara soetta, beras sphp dijual rp 11 ribu/kg",0.5947328800793111,0.9090909090909092,0.5120863318443298,12,8,0,0.0,0,0
961,"bertemu emir qatar, prabowo tegaskan dukungan ri usai doha diserang israel",0.6513534704747049,0.9090909090909092,0.5656903386116028,11,3,0,0.0,0,0
962,legislator dorong percepatan ruu llaj demi kepastian nasib ojol,0.3636692469820628,0.625,0.4899550676345825,9,4,0,0.0,1,0
963,"jenazah pilot heli jatuh di mimika tiba di soetta, dibawa ke rumah duka",0.3816408061889518,0.7,0.536145806312561,13,7,0,0.0,0,0
964,wajah baru kepengurusan gaikindo,0.3086990590194597,0.5,0.3639939129352569,4,2,0,0.0,1,1
965,langkah pemerintah setop insentif mobil listrik impor dianggap tepat,0.4491493606761746,0.7777777777777778,0.4526647925376892,9,5,0,0.0,0,0
966,komisi iv dpr akan panggil kkp minta penjelasan soal tanggul beton di jakut,0.4817419737386336,0.7272727272727273,0.3694349229335785,13,6,0,0.0,0,1
967,baguna pdi perjuangan dki gelar simulasi mitigasi bencana di jakarta,0.6401776606382591,0.8888888888888888,0.493537575006485,10,5,0,0.0,0,0
968,bupati ipuk dukung persiapan uji coba bansos digital di banyuwangi,0.2322982109456128,0.6666666666666666,0.433403342962265,10,5,0,0.0,1,1
969,kpk telusuri duit kasus bjb yang diduga dipakai rk: sejauh ini untuk pribadi,0.4691361765913817,0.9,0.5516673922538757,13,4,1,0.013157894736842105,0,0
970,"beri rasa aman, polda metro gelar patroli skala besar di jaksel",0.454720343886512,0.9,0.5886228084564209,11,7,0,0.0,0,0
971,cerita siswa sekolah rakyat dapat secarik pesan motivasi dari prabowo,0.2719567266217771,0.875,0.4316299259662628,10,7,0,0.0,0,1
972,nestapa suami tewas istri terluka saat motoran tabrak pohon di ragunan,0.3866986124391121,0.6666666666666666,0.455073744058609,11,5,0,0.0,0,0
973,budiman sudjatmiko bantah isu soal reshuffle: saya masih urus bp taskin,0.4826427676261364,0.7777777777777778,0.4797013700008392,11,4,1,0.014084507042253521,0,0
974,sampah menumpuk di gunung gede pangrango usai libur panjang pekan lalu,0.4272376278355964,0.8,0.520967960357666,11,7,0,0.0,0,0
975,"kpk periksa kapusdatin bp haji terkait korupsi kuota haji, ini yang didalami",0.6838584615111712,0.8888888888888888,0.5355138778686523,12,5,0,0.0,0,0
976,kpk telusuri cara khalid basalamah bisa dapat kuota haji tambahan,0.6042086964992783,0.625,0.4850017726421356,10,3,0,0.0,0,0
977,ngeri! pendulang emas di gorontalo dililit ular piton 7 meter saat tidur,0.4775706633136531,0.8,0.4807914495468139,12,6,1,0.013888888888888888,0,0
978,pengakuan sopir bank di solo nekat gondol rp 10 miliar,0.2210408789692254,0.8888888888888888,0.4233948290348053,10,6,0,0.0,0,1
979,ahok bilang industri otomotif jadi harapan ekonomi indonesia,0.6379953856276278,0.75,0.4226159155368805,8,6,0,0.0,0,1
980,intip spesifikasi kapal perang kri brawijaya-320 yang baru bersandar di indonesia,0.5705935694889074,0.7,0.5333778262138367,12,6,0,0.0,0,0
981,"dampak truk china banjiri ri, pabrik sparepart sampai phk pekerja",0.2966929379044225,0.7777777777777778,0.5192595720291138,10,6,0,0.0,0,0
982,"daripada subsidi motor listrik, mending duitnya buat subsidi angkutan umum",0.6133602694043743,0.625,0.5290810465812683,10,6,0,0.0,0,0
983,aspira rayakan 25 tahun perjalanan dengan mitra distributor-retailer di ri,0.4646477015347922,0.6666666666666666,0.503272294998169,11,3,0,0.0,0,0
